gene,d5_mean,d14_mean,d28_mean
Gprc5b,119.9337882,280.1607426,777.5403573
0,66.0264903,63.96761108,66.43224915
Il33,6280.901638,2234.186314,1323.123099
Txndc2,72.83848906,71.35533132,69.95462549
0,440.8872346,484.742233,503.2406491
0,67.16575461,66.05961836,65.04425561
Vom2r46,69.24386529,71.15205488,74.00207603
0,68.85875696,77.25265507,74.7577825
0,268.3727313,300.0885098,341.1841714
0,116.4473792,116.0234781,116.0173746
0,1027.120141,1438.013066,2656.942643
Serf2,76.06302986,73.38229178,75.39472836
0,8577.449388,6733.459578,5668.258351
Nub1,328.0571541,313.0045228,346.4647485
Try4,71.12737257,76.56255387,77.18499564
0,67.17455739,63.38637447,65.79278999
Cd70,78.92159014,73.32361103,74.43265261
Dcp1b,774.0653072,924.2853122,950.7144859
Cpa6,59.64118568,56.59266266,61.36974457
0,68.84436134,69.62115303,68.79779782
Cmpk1,3713.620392,3370.626334,3124.574472
Camk4,109.081717,85.5602173,80.060647
Eml4,95.34365143,86.11720527,89.8720515
0,85.58361718,88.07778898,89.4277549
Gsc,71.05665527,74.30691236,71.10417803
0,85.87983268,92.99329454,97.51363539
Syt1,883.4886059,285.5152139,410.4166179
Zfat,75.73582032,71.114484,72.96165045
Scaf11,79.28585071,82.47208534,84.5437939
Fdx1l,646.6299131,562.810766,533.1894465
Bnip2,3266.179754,2332.772335,2070.829108
Ip6k2,525.6570072,578.7702365,670.6861022
Asnsd1,876.2189997,702.9261939,616.6474962
Bcs1l,466.2369041,414.8132857,375.2443231
Dnpep,2070.192516,1873.966371,1737.048159
Rasd1,159.1080539,108.1154563,130.6675972
Helz,390.7439471,360.3994866,331.0716589
Daglb,1321.013406,2496.185743,1679.764439
0,115.2598368,108.4997862,97.8707796
Cntnap5c,60.37437113,62.88210418,57.83218976
0,89.64598279,78.9414484,79.17865109
0,707.4410532,441.4665997,344.1547372
0,94.40859498,107.0938038,96.72066361
Tbc1d1,99.05600384,88.92350462,88.94103412
Dusp18,103.8255054,98.91252228,91.94438543
Vcl,95.48348089,92.32224962,95.98169399
Ccnb1ip1,86.58026333,80.93451277,78.60182098
Sh3gl3,218.6767073,859.6159489,1035.474866
0,91.98776146,87.27187029,89.09587603
Klhl26,65.35161771,61.82149979,60.0769502
Lrp2bp,71.15425667,73.54685052,72.34538181
Kat6a,86.76671051,84.23013397,80.47803937
0,386.3623283,333.5350136,351.6574336
0,66.994072,66.10040188,76.92438552
0,97.88679396,93.824776,88.35872857
0,57.58328414,58.7509721,61.74630197
0,81.4311776,78.55412398,85.17637255
Prrc1,233.0115584,187.4337277,177.9856677
Cxxc1,1416.631959,1442.232297,1223.799607
0,454.4949194,392.3788393,344.2891096
0,114.786676,127.3220828,137.0401723
Ppa1,2681.609614,2642.832371,2128.310495
Utrn,91.59290891,90.33931956,87.9905263
Mcts1,2863.072937,2403.798522,1927.426808
0,64.46928243,66.46110675,63.30412325
Gla,159.2920602,131.984906,120.3875079
Dhrs7b,1460.21753,1545.71802,1901.808237
Ik,4334.282543,4019.811303,4415.768725
Apoa5,76.94081122,87.54592039,100.5772542
Olr1124,62.66456968,62.24797022,60.19312929
Tpcn1,181.9301107,204.7103315,217.2031924
Il10ra,68.25772242,68.559962,67.66667383
Olr544,62.64530975,66.11900329,65.64772971
Olr869,93.7488567,89.59236459,89.73644699
Gapdhs,70.65937056,67.48616735,70.85171292
Olr305,65.63594124,64.22665909,62.0948949
Olr1519,63.48702465,60.26490574,63.49422709
Olr121,67.00426673,64.41742106,69.38321953
Olr637,60.82970581,65.95847306,61.05371183
Olr1608,67.41875617,61.81333202,62.62728547
Kcnc2,98.26798532,95.86373672,111.8194402
Slc26a5,81.11840932,83.23838838,82.23857312
Nr1h3,1181.714737,386.4466419,404.4471599
Ccl22,80.40565771,67.22761048,62.49961112
Lep,62.68704553,58.24600454,55.24459796
Casp7,1215.421579,1181.127238,899.8036752
Zpbp2,187.4209438,210.0202576,241.8710909
Socs3,72.52804181,75.6158767,68.4976013
Klre1,116.4020997,69.53693974,71.51961402
Vip,56.8589234,60.85817041,57.57699427
0,66.32125607,68.59812375,68.56596929
0,125.1042185,153.0068825,121.6152808
0,127.0958934,129.5230181,136.2042805
Gpr139,57.63300993,58.57315807,61.19528159
Tssc4,1632.068419,1765.326703,1978.433748
Tpd52l3,69.45413117,72.83887046,68.93824189
0,70.30516667,68.67896279,72.40958204
LOC499541,66.00569647,70.86980065,66.12810203
0,56.25879481,55.17764368,60.02537545
Rptn,72.6366209,71.80087034,68.40493163
0,2651.86536,2166.173435,2035.126458
Gle1,424.4600376,326.7054817,348.1028201
0,104.9692625,99.69355139,102.106921
Serinc4,69.71705221,69.66073739,68.64784273
0,72.51840761,75.56807909,74.97791919
0,123.3890371,161.0685607,159.9203265
0,70.43283673,65.51835905,71.3066494
0,72.23011934,75.39320626,75.56310934
Tnfsf14,88.69112189,75.99370594,75.0830385
Cacna2d4,72.10059348,69.75579086,67.0994327
Arfgef1,2406.00678,2345.0251,2575.603757
Smc2,617.3424515,806.2985627,452.4754599
0,74.05635799,72.62113598,69.82844015
0,65.03229601,59.09199877,64.72491897
Cox7a2l,1090.328323,927.960458,881.2042714
Timm17al1,83.24778971,80.73730297,76.53090181
0,93.16916605,91.99363762,106.3829441
Spryd4,97.39379614,98.47300904,93.93565967
0,135.5540692,233.3896787,201.7305968
0,1537.860907,1508.36045,1078.218506
Pced1b,93.83657919,99.56515237,83.26487239
Fas,101.6073085,118.663121,117.3695116
Fam81a,79.26289276,120.3182133,256.0030876
Nckipsd,565.4173092,494.3838427,515.2584395
0,66.55542109,62.61218857,67.2893614
Thyn1,2623.847945,2706.440091,2558.284238
Vom1r95,62.37531365,59.03302479,59.46498875
Phospho1,69.62987941,66.9237011,71.44000782
Prkca,126.1919506,169.5711254,218.0544535
Vps37b,412.3367381,453.5751873,371.4581039
0,95.89698927,100.6991536,92.12746714
0,107.4966494,107.576622,95.92682088
0,282.5049104,220.9232829,176.1895082
Pgm2,799.1082786,516.3368629,374.6610909
Pes1,109.5293273,110.2511939,92.88995707
0,88.89185107,90.80326515,93.65918979
Ccnb1ip1,63.58830288,63.22499204,67.01293484
0,346.6510153,337.2005017,354.2705463
0,1011.251983,960.1162747,916.1251049
Ankrd37,400.6626279,382.2985749,322.3553951
Prl8a9,70.50609801,68.84858752,72.09596075
0,70.67079854,64.20208958,67.27132076
Sfmbt2,69.19555255,67.83616949,66.84754665
Cetn1,79.18988741,76.0732969,78.66411899
Hars2,204.4318982,238.1844839,226.9461905
Mospd4,86.62509637,86.28927318,92.54896595
0,548.935832,467.9784341,492.8471014
Dnajb1,2653.272206,2906.152452,2627.134781
0,56.35429485,64.98198458,61.38747809
Tysnd1,78.18685492,78.37277702,80.83323057
Donson,1211.998923,883.8034913,661.8236004
Cul4b,997.7443747,933.1214021,740.0487944
0,64.98709542,62.19058456,70.65593439
Hnrnph2,128.5999323,125.1017452,122.3521629
Sdhaf2,1292.128698,1375.90789,1565.839969
Ebag9,372.6451876,327.9463653,320.8508825
Cnr1,111.456615,81.30600307,81.777595
St13,3267.734628,2839.785694,2777.443089
Olr831,79.78784221,86.16878445,82.27877124
Htr4,60.86498982,63.83283632,62.99845187
Mgp,9075.922685,9917.137341,6925.770501
Olr1690,149.1765739,152.4692585,147.1022452
Slit3,77.87048582,82.57879095,84.30729633
Olr1344,57.41599991,59.75287727,60.64187538
Camkk2,151.9271147,116.5718934,107.9742796
Olr725,66.12350501,63.42692591,63.47286252
Inpp4a,610.9111338,554.9016017,565.668246
Hbegf,86.01274101,168.8874118,228.6663679
Pggt1b,211.7592016,219.3898097,228.0206958
Wap,62.10928437,66.51597033,62.43446358
Cyth1,73.38005457,71.48050951,69.28248742
Myocd,67.18240751,70.80586876,74.91091952
Asic3,84.76543578,75.88910255,69.75961651
Stxbp1,912.6308659,464.3000833,633.1805067
Tgfb1,314.3147426,340.1572444,234.1578376
Irf3,2282.789422,2664.771718,2554.181255
Stard6,428.6961972,397.9880319,334.7635619
Hspb8,302.3554848,402.4793011,884.6024819
Fbxo5,365.2770414,330.4498404,160.6142371
0,77.30931493,68.75337359,68.0506458
0,67.90830505,67.41333858,71.37070408
Mrpl46,409.2124596,440.124196,434.1541991
Acsm5,65.32525144,68.98427323,68.85528518
0,4538.420027,5187.098238,6258.931218
0,327.675258,310.6912688,261.0626092
Lyl1,3498.852521,3090.28304,1823.918895
0,81.74500143,77.40732236,78.46506237
LOC499542,68.43500821,70.92936583,70.31985614
0,93.61609919,93.33623871,95.07442901
0,65.65659493,69.80304586,69.60997389
0,70.06149888,66.62072993,65.94875541
0,3207.592932,2986.955284,2911.33939
0,938.487957,777.8953607,768.6685543
Bloc1s6,677.3448885,380.0347906,419.3721955
0,81.12276704,71.58466564,74.40635433
Chpf2,491.993762,427.0484416,409.2108657
0,74.10529792,77.95438317,76.4676179
0,161.3010895,300.8253935,312.6047551
Foxi3,75.75105195,72.18394703,80.24297552
Vom2r79,109.2021133,109.292136,380.0669376
Adipor2,309.8890636,305.9710006,321.1000799
Cspp1,122.6242642,122.3235576,117.8588806
0,67.31662313,61.53131187,61.53481698
0,70.45306726,69.08443329,70.54965707
0,151.7861688,174.111921,178.868063
Lrfn5,128.2677743,121.3650624,155.6490157
0,887.795531,910.2797409,966.4549739
Mip,70.50475873,71.24243909,67.10863127
Nav3,63.26814818,66.79155311,65.53177575
0,1141.408064,1077.566183,830.576
0,114.9713075,128.9644769,131.9715368
Rnf111,1743.724218,1469.303195,1241.566961
0,1058.499142,852.559811,797.925381
Mcm3,260.5175812,218.0585669,140.5260279
Speg,75.0654711,70.2823822,68.97463428
Vom1r10,76.40856773,81.14670141,83.89695549
Tcp1,7566.224942,7227.375672,6744.67469
Rai1,75.23772161,74.16578488,76.68192794
Abi3,98.90637032,100.4561435,73.83011296
Smurf2,76.77745447,82.78114495,80.12901403
Grid2ip,81.24596533,71.8158213,78.43415042
0,76.61447061,75.98002654,74.71019126
0,289.4383579,240.8396049,290.6499911
0,73.5509161,66.61065413,72.44135875
Cnst,73.84337673,75.39346001,79.15246329
0,79.38557549,72.29509636,79.38016156
0,68.4875943,69.0755603,68.50662456
Sec14l4,62.51850712,60.83603069,60.98784789
Parp2,597.0262899,656.4262,465.4301481
Stx3,90.79165716,85.10685379,82.99495682
Gdf1,1271.443014,2060.008392,2024.503445
0,67.45186555,71.26384784,65.93491543
Sptlc1,1075.730167,1409.255618,1963.871613
Cd83,7982.465647,10697.00489,7156.009306
Colec12,291.0870668,230.402474,225.353282
Cfap53,98.1307819,92.92481985,94.49562703
Ndufb7,3532.83922,3362.819818,3487.803277
0,67.01843517,66.0837242,62.65450305
Mtmr9,266.5723767,233.9159622,237.9545595
Aifm2,138.3586291,128.4098131,133.2013455
0,70.50381328,65.38657717,63.65318551
0,75.99683383,77.66532532,76.06608774
Ns5atp4,164.2684354,172.4651268,155.6686122
LOC501618,72.61018813,74.98054592,66.5711874
Serpina6,61.17207669,64.74375294,60.39622581
Sycn,62.33050643,66.49207527,62.4849873
Fabp9,89.40254414,87.23823954,80.63239108
Olr341,68.69099947,65.98519005,66.13935558
Prop1,77.31987934,78.11101028,75.61849252
Atp5c1,5347.734545,5486.622383,5064.385578
Slc26a3,84.49085187,81.05402176,77.70081547
Ssr3,4729.002066,4865.890654,4385.415121
Olr1584,66.85771706,64.12019103,70.20741399
Pi4kb,215.6189307,209.5318854,199.8113041
Slc3a1,102.4073774,96.67332292,136.0859133
Cyp26a1,74.16597828,79.40146993,74.84717379
Plvap,646.6739967,626.9064496,300.6878487
Lysmd3,964.2827975,787.3839186,670.9867808
Dnase1,75.83738963,85.81127466,80.07616387
Doxl1,80.35143809,86.12628702,89.91005294
Ccng1,4129.501363,3980.980741,3697.956934
Ppia,28261.14598,29444.9976,25952.60094
0,135.4648539,132.5840596,123.0410936
0,915.3250551,1076.764732,986.7867301
0,67.72368581,73.32996902,66.27652847
Mrps11,1016.967627,1210.594107,1083.203333
RGD1559600,71.20590377,79.46399479,81.39308804
Cars,176.5449428,191.3506622,167.8846049
Uhrf2,2503.002678,2646.51415,2294.895671
LOC499544,64.86249746,68.50041513,65.72817346
0,309.6363072,326.2747305,455.2731748
0,94.49624346,77.06287184,73.75356655
0,157.4133232,161.1464398,94.01461826
0,78.46416453,80.67388911,74.92283931
Ttc30a1,97.02115444,117.5735217,126.0234345
Dsn1,97.62346553,91.73980421,87.84032745
Abcf2,363.3762903,346.1715342,391.5803037
0,526.9547362,149.183857,132.7549308
0,104.0327809,95.12478656,112.3431605
Wnt5b,69.50159688,74.92326827,70.20986456
0,102.3144562,96.18982473,93.49499171
0,70.43663623,63.4785347,63.64265583
Ephb2,86.78108135,97.69000372,91.70484334
0,70.64610875,70.39923089,63.97224708
0,161.7668629,490.7969866,486.9764984
Clmn,72.13259161,72.26393905,93.93640184
Apof,59.74049406,59.46328167,62.18649284
E2f7,66.56507723,69.33586524,64.64021859
0,197.3992068,196.4013748,220.4551519
0,74.79058697,77.83050029,78.46101672
Npsr1,78.99047917,79.30078821,78.33466233
0,214.5453946,259.7070936,305.344818
0,68.00189812,73.61464044,72.67413276
Efhc1,79.04041055,72.856481,77.16774049
Osgepl1,91.72722809,90.46639597,93.00877623
Abhd14b,2068.441281,2160.904435,2335.369361
Gmppa,206.4538503,173.1801474,155.0054908
Srebf1,900.0475744,1277.023457,1464.813186
Ggt6,97.72047853,99.46235151,97.44540405
Hdgfrp2,260.6670683,302.8646143,303.1036711
0,68.14820602,72.03996037,72.06447546
0,69.09393722,69.40428048,74.29643356
Zdhhc4,69.03721211,74.76318349,71.59341889
Kntc1,383.6877896,369.4759226,156.0283947
Cntnap5a,61.32205295,61.87899009,64.97059809
Sccpdh,846.5778471,1495.725302,1934.06761
0,82.19170522,82.88213567,82.49729749
Sec14l3,66.15042438,65.26938908,66.5849152
Ndst2,354.3862323,282.3424369,274.6053491
0,82.1758698,76.22162821,81.51085421
Crh,75.0619795,69.49752348,98.81793355
Neil2,79.68483298,82.86147887,83.28233637
0,70.70570628,72.839279,68.93995774
Ufsp2,858.5266593,729.9742379,708.1105025
0,351.4804907,334.161397,353.5091197
0,71.56965044,71.59925643,69.53124235
Rnf182,307.0421435,211.7888322,262.8409388
0,75.25005247,71.10574625,67.58180525
0,446.5804455,549.8655478,583.2119872
Pcdhb2,75.91802309,73.2852238,72.25426252
Foxa3,71.11327889,70.54380786,73.77133432
0,66.28503013,69.38389735,64.39291852
0,346.955933,304.1982294,242.4920621
0,937.093868,707.3518829,609.2226659
H2afy2,77.59902783,78.94290784,71.12349545
Zbtb33,638.9189233,599.1912509,658.1777169
0,260.5824563,271.4210972,259.1343861
Tomm70a,1196.444846,929.0243433,794.8715824
Srsf5,4117.984401,3794.526546,4054.43685
Tspan3,3992.135136,4346.312362,5012.833875
Pgc,83.5695885,81.53342299,73.21175068
Heph,638.0952803,414.463384,248.4616167
Scpep1,13804.10631,12285.75387,9277.891867
Gpt,169.8581786,176.4569554,248.9526581
Caskin1,156.2445744,186.4754306,242.58227
Olr1722,64.72306601,58.47357774,66.948236
Fbxo11,1134.314172,1365.578086,1235.294334
A1bg,69.85935087,67.94761094,65.11397544
Olr1244,73.49322098,72.54825859,75.42584273
Olr556,57.03583601,56.7487305,64.19833489
Fbn1,212.6177222,174.8622948,180.5311676
Ip6k1,837.0622052,1061.154803,1213.545633
Olr892,64.12522351,66.59881049,67.28975114
0,261.419579,297.2217279,550.3005474
Cited4,102.4727429,84.1354862,82.130619
Csnk1a1,161.0715698,164.134946,164.8653194
Dek,64.88211066,61.73713292,61.72657627
LOC298116,65.90742179,69.89309738,68.7816045
Dbp,98.06871166,96.57227086,106.9466242
Slc37a4,1255.165081,1295.805808,1213.415191
Olr96,67.93335526,62.21086483,64.72310618
Msx1,110.0991104,155.7549651,172.1911473
Acr,70.1570981,75.53034482,71.33164918
Pde3b,89.24591408,93.51470961,92.83989127
Olr1251,65.51952742,65.09999082,69.84134287
Capn5,72.50553215,79.61150283,81.47566504
Dnajc5,149.8541494,125.150537,108.426904
Trpa1,68.2871995,68.97703647,67.19456583
Canx,346.9133941,309.5990771,266.9417836
Sst,169.8976201,87.11544334,92.96285217
Pgap2,494.0352512,420.1451491,386.7562442
Mtrf1l,219.0362645,200.3317865,190.9985432
Cabp5,76.86913526,74.02041759,74.64383071
Atp4a,67.66040995,61.07319025,60.34520493
Det1,105.38153,98.13522307,85.38450913
Acsm1,69.7599009,68.78293408,70.17044976
0,101.2890289,88.44052075,81.08765787
Gldc,66.39176277,64.20346243,66.64187896
0,85.46832254,81.89801268,87.26498485
0,67.77653739,73.32184355,75.40041341
Lekr1,76.2837823,74.40628241,75.81540421
0,67.83654664,68.09519412,68.25817096
Bdh2,230.0091622,243.2573312,348.0011886
Zdhhc12,339.81714,290.4596342,294.0164264
0,102.35194,105.7052575,100.9739887
0,73.85650141,71.55737563,71.12748048
0,63.18549842,71.44606835,66.6190914
0,71.31902135,75.79156061,69.05553373
0,67.59423326,70.12114704,73.77690016
Ephb6,82.79610624,138.1845354,252.6360482
0,68.59619232,80.84353743,78.4638236
0,112.7194905,79.27796934,77.25261835
0,64.04056287,73.95214482,121.1976987
0,57.25854758,60.93580348,59.13361343
Cops5,1887.464506,1787.336671,1638.569736
0,74.76150728,75.78120986,74.65566413
0,67.20018581,67.69878689,68.1442987
Zbtb40,95.09209948,91.83242767,90.37117339
Zfp36l2,92.41849563,104.1069052,95.31857528
0,66.03804671,72.4502895,68.860148
0,73.880835,77.46470452,75.2523399
0,203.7602124,162.0586746,132.6642136
0,187.5265778,118.7418838,111.5893485
0,82.28461047,82.83653057,81.02471543
Slc48a1,100.5935393,121.6004062,162.1312826
0,74.61677326,89.60715745,92.67859007
0,1046.498714,1069.194026,1087.227056
Aqp2,65.09345053,64.78989804,64.5171845
Col7a1,93.77254262,105.0910543,125.5053513
0,72.32626129,78.53432912,73.44059507
0,147.2602936,146.9845019,149.4834821
0,77.6109887,80.72621051,78.1925402
Vom1r12,65.79771176,58.82513507,63.20519598
Tom1l2,74.04062643,71.82540164,71.63117115
0,67.51231376,68.23981795,63.33687351
0,63.26784536,60.88714369,61.6835405
0,69.25458755,65.8341662,70.11028496
0,69.26348838,65.93853194,63.37313156
Rsrc2,3218.389145,3602.9851,3443.71863
Myl6l,194.2631947,190.2315139,179.993367
0,82.93173975,82.51531162,77.40804693
Fras1,67.17527706,71.87501525,71.61788951
0,818.6684555,1539.956084,790.7693954
Rnf215,107.6182306,135.4906071,125.1021493
0,1453.622325,1473.838503,1683.852161
Osgep,402.7354209,464.1992844,361.1479162
Hexa,5667.542461,4503.000707,3338.737068
Rala,5612.930058,4720.398811,4980.930771
0,59.5952199,62.55527939,61.95660713
0,106.9128011,97.57676397,90.47631261
Cope,1091.883986,1116.040123,1055.287522
0,69.95520762,68.33431733,67.65376987
Mrps31,68.79485958,66.90814885,66.12213687
Ror2,80.76976296,82.43010969,83.58647952
Mcur1,170.2703274,155.7640957,124.3304197
0,66.68035521,65.35894596,70.02582211
0,61.84258075,60.12889766,65.85786217
Pcdhb5,60.74433152,58.18572861,62.23235314
0,61.88903697,55.66845202,53.8407932
0,1782.887487,1580.020483,1823.902336
Col13a1,89.47194392,139.7138997,150.3503849
Rhox12,73.89631984,75.73036703,70.42358084
Ppef1,69.60114568,78.6380829,76.92069488
Armcx1,571.8244779,839.387624,1199.61767
U2af1l4,599.7411296,664.6720048,782.4819906
Actr10,6572.869447,6943.655449,6097.483146
Ap3m2,148.0000888,161.6678403,191.1867869
Ugt2b7,73.6809705,67.4688024,71.73296712
Abhd5,110.2938442,84.77582412,86.62419393
Olr49,81.08924524,80.15691791,83.85485806
Ccl28,74.84068903,75.97861421,78.72746063
Nup88,2051.400496,1988.353783,1507.291083
Olr1355,76.18919346,74.35132162,67.64255124
Exoc2,830.7459609,860.0852128,882.5707407
Olr1652,62.99578836,62.67132394,58.66068008
Kif15,160.9790143,162.4587778,114.0308748
Cldn16,57.22032079,63.35464066,58.46408133
Mcpt4,86.7376976,87.84557039,79.14229125
Slc2a8,282.5469228,327.5240524,270.2165028
Lpl,1908.19592,1975.992366,1485.126457
Cyp4a3,92.00855973,96.32237331,103.7697799
Bcl2l11,92.90099939,96.58060355,96.4474596
Mrpl13,3596.21524,3061.265992,2682.140915
Sipa1,162.0478767,203.2590366,174.9389899
0,69.76874707,70.15591447,70.72302078
0,995.3016033,956.6325766,833.0776835
Tmem147,1472.650921,1758.058204,1680.252396
0,80.54276278,77.23601533,80.73026798
0,76.07269059,78.5670206,81.53012737
0,59.55889898,66.53329462,69.10172116
Nsdhl,290.6827387,325.8209075,442.7881844
Dkk1,63.83155817,67.07153792,69.41021076
Kif2b,66.78349628,66.71725548,65.88884116
0,71.44010875,73.24740501,78.34881903
0,71.21611331,76.62281958,77.67963664
0,72.0646929,67.39125627,62.11602776
Slc9b1,71.72467345,68.06176749,66.90625867
Zer1,1059.737603,1615.912674,2235.20686
Osbpl6,136.4440283,163.7501473,180.433628
0,70.21310496,65.15127541,68.79878519
Manbal,118.4765204,119.7657856,126.174036
Mtpn,366.712967,252.784476,224.9349819
0,72.93494532,74.99769713,77.74852817
0,79.70625944,79.33969981,92.76710451
Kel,66.33260816,65.9030481,61.02331128
0,76.48270095,75.0746796,75.28096967
0,949.5548188,915.9680055,804.4539581
0,65.79245218,64.40989444,65.03303118
Rad52,579.7215876,765.2274495,759.6187097
Mcmdc2,154.7222125,168.6579571,156.5218102
Fktn,77.70447884,74.15610556,78.52563049
Cyp4a3,69.75101139,73.71838486,69.35238403
0,67.95751604,71.92029579,73.37210753
Gpc3,237.8604754,563.3552309,248.6890169
Thada,99.97611151,91.32454303,83.17116197
0,64.62935114,62.26552456,63.33338082
0,11225.14036,10969.6229,9289.170764
